"","MM_MEblack","MM_MEred","MM_MEgreen","MM_MEturquoise","MM_MEyellow","MM_MEblue","MM_MEbrown","MM_MEmagenta","MM_MEpink","MM_MEgrey"
"FMO1",0.543151969981238,0.683677298311445,-0.184240150093809,0.050281425891182,0.185365853658537,-0.134709193245779,-0.264352720450281,-0.54577861163227,-0.307129455909944,0.397936210131332
"FMOD",-0.148968105065666,-0.0607879924953096,-0.487429643527204,-0.499249530956848,0.50093808630394,0.462664165103189,0.35234521575985,0.0923076923076923,-0.177485928705441,-0.155347091932458
"FN1",-0.522889305816135,-0.287617260787992,0.074108818011257,-0.346153846153846,0.39249530956848,0.172045028142589,0.716510318949343,0.583302063789869,-0.267354596622889,-0.754971857410882
"FN3K",-0.0617260787992495,-0.0446529080675422,-0.766979362101313,-0.654784240150094,0.623076923076923,0.698311444652908,0.371294559099437,0.0148217636022514,-0.0808630393996247,-0.133020637898687
"FNTA",0.54953095684803,0.292870544090056,0.556848030018762,0.715572232645403,-0.347279549718574,-0.677673545966229,-0.637523452157598,-0.257410881801126,0.20375234521576,0.137898686679174
"FOXK2",0.325703564727955,0.183302063789869,0.157786116322702,0.296060037523452,-0.122326454033771,-0.3093808630394,-0.233958724202627,-0.128517823639775,0.0517823639774859,0.130393996247655
"FOXN3",0.159662288930582,0.135272045028143,0.451782363977486,0.5906191369606,-0.551782363977486,-0.444090056285178,-0.512570356472795,-0.153470919324578,0.0971857410881801,0.314634146341463
"FOXO1",-0.0844277673545966,-0.35422138836773,-0.448405253283302,-0.226266416510319,-0.0457786116322702,0.377485928705441,-0.0200750469043152,0.075984990619137,0.346904315196998,0.148968105065666
"FRA10AC1",0.651969981238274,0.483302063789869,0.320075046904315,0.527954971857411,-0.312945590994371,-0.630956848030019,-0.518198874296435,-0.465853658536585,-0.024577861163227,0.454971857410882
"FRMD4B",-0.0968105065666041,-0.114821763602251,0.10093808630394,-0.0527204502814259,0.0613508442776735,-0.0234521575984991,0.0525328330206379,0.133020637898687,0.161913696060037,-0.181238273921201
"FRMD5",-0.281801125703565,0.0514071294559099,-0.138836772983114,-0.466041275797373,0.613320825515947,0.241651031894934,0.574108818011257,0.210881801125704,-0.422138836772983,-0.570731707317073
"FRMD6",-0.025140712945591,-0.102626641651032,0.528330206378987,0.764727954971857,-0.541838649155722,-0.45328330206379,-0.439962476547842,0.395872420262664,0.347091932457786,-0.236960600375235
"FRYL",-0.489868667917448,-0.215196998123827,0.0621013133208255,-0.126078799249531,0.164352720450281,0.118949343339587,0.409568480300188,0.60562851782364,-0.122701688555347,-0.541463414634146
"FSTL1",-0.517260787992495,-0.421200750469043,0.311069418386491,0.128893058161351,0.00544090056285178,-0.0279549718574109,0.35140712945591,0.761913696060037,0.0714821763602251,-0.722326454033771
"FTH1",0.321200750469043,0.0193245778611632,-0.124953095684803,0.172232645403377,0.181801125703565,0.10375234521576,-0.0977485928705441,0.0673545966228893,0.40187617260788,-0.288367729831144
"FUCA1",0.280300187617261,0.140712945590994,-0.650656660412758,-0.418574108818011,0.605816135084428,0.393621013133208,0.0969981238273921,-0.0836772983114446,-0.148030018761726,-0.14671669793621
"FURIN",-0.380112570356473,-0.0679174484052533,-0.20281425891182,-0.536022514071295,0.604502814258912,0.191744840525328,0.784052532833021,0.409005628517824,-0.482551594746717,-0.578048780487805
"FXYD1",-0.583677298311445,-0.492307692307692,-0.670731707317073,-0.845028142589118,0.506191369606004,0.835459662288931,0.759474671669794,0.355909943714822,-0.0823639774859287,-0.296998123827392
"FYN",-0.456472795497186,-0.516697936210131,-0.0636022514071294,0.00806754221388368,-0.190243902439024,0.274859287054409,0.0300187617260788,0.492307692307692,0.378611632270169,-0.245590994371482
"G0S2",0.0410881801125704,-0.0183864915572233,-0.649155722326454,-0.679362101313321,0.713883677298311,0.510506566604128,0.429268292682927,-0.0347091932457786,-0.224390243902439,-0.156660412757974
"G3BP2",-0.0568480300187617,0.00281425891181989,0.592307692307692,0.686303939962476,-0.626641651031895,-0.536960600375234,-0.373170731707317,0.25422138836773,0.262664165103189,0.0283302063789869
"G6PD",-0.149718574108818,-0.24859287054409,-0.647467166979362,-0.726829268292683,0.558724202626642,0.594746716697936,0.397748592870544,0.0212007504690431,-0.0842401500938086,-0.0891181988742964
"GAA",-0.263789868667917,-0.0906191369606004,-0.781050656660413,-0.877298311444653,0.776360225140713,0.758348968105065,0.661913696060037,0.0934333958724202,-0.312757973733583,-0.233958724202627
"GABARAP",-0.00787992495309568,-0.137523452157598,-0.435459662288931,-0.477110694183865,0.228142589118199,0.453095684803002,0.330769230769231,-0.147279549718574,0.0609756097560976,0.183302063789869
"GABARAPL2",0.612757973733583,0.444090056285178,0.168105065666041,0.593621013133208,-0.328517823639775,-0.384803001876173,-0.717448405253283,-0.449906191369606,0.181613508442777,0.440900562851782
"GABBR1",-0.121763602251407,0.14577861163227,-0.25234521575985,-0.377485928705441,0.123076923076923,0.127204502814259,0.20562851782364,-0.149343339587242,-0.423452157598499,0.332645403377111
"GABRB2",0.336210131332082,0.190056285178236,-0.0279549718574109,0.345966228893058,-0.370544090056285,-0.156660412757974,-0.55328330206379,-0.416697936210131,0.251594746716698,0.563227016885553
"GADD45A",-0.050656660412758,-0.443714821763602,-0.170356472795497,0.0656660412757974,-0.48968105065666,0.176172607879925,-0.346341463414634,-0.0652908067542214,0.572607879924953,0.438461538461538
"GAK",-0.442776735459662,-0.114821763602251,0.120450281425891,-0.272607879924953,0.224015009380863,-0.0105065666041276,0.503564727954972,0.378236397748593,-0.401688555347092,-0.452720450281426
"GALM",-0.00637898686679174,-0.108818011257036,-0.80187617260788,-0.654596622889306,0.517260787992495,0.696060037523452,0.255722326454034,-0.151782363977486,0.0266416510318949,0.0594746716697936
"GALNT1",-0.162288930581613,-0.244090056285178,0.739587242026266,0.525328330206379,-0.686679174484052,-0.455722326454034,-0.261350844277673,0.150844277673546,0.33733583489681,0.000187617260787992
"GALNT16",-0.222889305816135,-0.378048780487805,-0.45703564727955,-0.383302063789869,0.202251407129456,0.387429643527204,0.151031894934334,0.104878048780488,0.0981238273921201,-0.139774859287054
"GALT",-0.0765478424015009,-0.00844277673545966,-0.747091932457786,-0.781988742964353,0.798686679174484,0.655909943714822,0.569418386491557,0.0574108818011257,-0.298874296435272,-0.246153846153846
"GAMT",-0.148968105065666,-0.349343339587242,-0.732833020637899,-0.468855534709193,0.35515947467167,0.760225140712945,0.223264540337711,0.215009380863039,0.294559099437148,-0.248405253283302
"GAPDH",-0.309943714821764,-0.469043151969981,-0.692120075046904,-0.519512195121951,0.327579737335835,0.865666041275797,0.369418386491557,0.366604127579737,0.317823639774859,-0.297373358348968
"GAS6",-0.333020637898687,-0.313320825515947,-0.831519699812383,-0.872232645403377,0.591932457786116,0.860225140712946,0.544465290806754,0.0726078799249531,-0.0660412757973733,-0.0872420262664165
"GAS7",-0.141651031894934,-0.175234521575985,-0.570919324577861,-0.599812382739212,0.359474671669794,0.461163227016886,0.338086303939962,0.0981238273921201,-0.119699812382739,-0.0168855534709193
"GATA4",-0.400750469043152,-0.154784240150094,-0.276923076923077,-0.679549718574109,0.567166979362101,0.327954971857411,0.825891181988743,0.20656660412758,-0.475609756097561,-0.381238273921201
"GATA6",-0.243527204502814,0.328517823639775,-0.00206378986866792,-0.373733583489681,0.362288930581613,-0.0193245778611632,0.438461538461538,-0.104127579737336,-0.745215759849906,-0.0230769230769231
"GATM",-0.14577861163227,-0.24202626641651,0.639024390243902,0.647279549718574,-0.728517823639775,-0.44390243902439,-0.276172607879925,0.262664165103189,0.295872420262664,0.0103189493433396
"GBP2",-0.21031894934334,-0.163977485928705,0.476172607879925,0.318574108818011,-0.393996247654784,-0.330393996247655,-0.0831144465290807,0.322514071294559,0.120825515947467,-0.145215759849906
"GCLC",0.336772983114447,0.425515947467167,0.234709193245779,0.0823639774859287,0.14390243902439,-0.338461538461538,-0.15046904315197,-0.301688555347092,-0.243339587242026,0.0881801125703565
"GCLM",0.134709193245779,0.0427767354596623,0.569418386491557,0.74296435272045,-0.528893058161351,-0.502251407129456,-0.408818011257036,0.0782363977485929,0.318011257035647,-0.0337711069418386
"GDA",0.422889305816135,0.423076923076923,0.422701688555347,0.602251407129456,-0.212382739212007,-0.547279549718574,-0.513508442776735,-0.0881801125703565,-0.0157598499061914,0.0637898686679174
"GDE1",0.0637898686679174,-0.0168855534709193,0.024015009380863,-0.0399624765478424,0.112570356472795,0.0195121951219512,0.0626641651031895,-0.216697936210131,0.0300187617260788,-0.0150093808630394
"GDI1",-0.136210131332083,0.0461538461538461,0.0621013133208255,-0.258724202626642,0.384615384615385,-0.0542213883677298,0.40562851782364,0.00450281425891182,-0.264915572232645,-0.259099437148218
"GDI2",0.00919324577861163,0.0787992495309568,0.867354596622889,0.68874296435272,-0.690056285178236,-0.680487804878049,-0.330018761726079,-0.0303939962476548,0.0923076923076923,0.123264540337711
"GFM1",0.00431519699812383,-0.39906191369606,0.308630393996248,0.632645403377111,-0.769606003752345,-0.169043151969981,-0.549906191369606,0.109193245778612,0.816510318949343,0.175422138836773
"GFRA1",-0.170919324577861,-0.124015009380863,-0.681613508442777,-0.587054409005628,0.393245778611632,0.599624765478424,0.319136960600375,0.00919324577861163,-0.0969981238273921,0.0666041275797373
"GGCX",0.162664165103189,0.18686679174484,-0.419699812382739,-0.339587242026266,0.479174484052533,0.275797373358349,0.0570356472795497,-0.122701688555347,-0.224015009380863,-0.0979362101313321
"GGH",0.250281425891182,0.167166979362101,0.482176360225141,0.648780487804878,-0.584803001876173,-0.498499061913696,-0.581050656660413,-0.100187617260788,0.174671669793621,0.251594746716698
"GHR",0.686491557223264,0.618011257035647,0.444277673545966,0.7046904315197,-0.242776735459662,-0.686303939962476,-0.687429643527204,-0.481988742964353,0.00318949343339587,0.311819887429643
"GINM1",0.565853658536585,0.433958724202627,0.135647279549719,0.520637898686679,-0.321951219512195,-0.347842401500938,-0.674859287054409,-0.484615384615385,0.177485928705441,0.531707317073171
"GIT1",-0.4906191369606,-0.186491557223264,-0.557410881801126,-0.885741088180113,0.642213883677298,0.583864915572233,0.824390243902439,0.176360225140713,-0.443339587242026,-0.269981238273921
"GJA1",-0.100750469043152,0.0545966228893058,0.90093808630394,0.495684803001876,-0.371294559099437,-0.676360225140713,-0.0538461538461538,0.146341463414634,-0.144277673545966,-0.215009380863039
"GJA5",0.345028142589118,0.31125703564728,-0.432457786116323,-0.272607879924953,0.169418386491557,0.11125703564728,-0.190431519699812,-0.53639774859287,-0.215384615384615,0.594746716697936
"GK",0.437898686679174,0.314071294559099,0.208630393996248,0.407129455909944,-0.490806754221388,-0.375984990619137,-0.478048780487805,-0.457410881801126,0.119512195121951,0.644465290806754
"GLG1",0.00675422138836773,0.369230769230769,-0.204127579737336,-0.398686679174484,0.299437148217636,-0.0268292682926829,0.29906191369606,-0.442401500938086,-0.615384615384615,0.366416510318949
"GLI4",-0.333958724202627,-0.0656660412757974,-0.105440900562852,-0.419512195121951,0.428142589118199,0.147467166979362,0.528705440900563,0.246341463414634,-0.437711069418386,-0.39437148217636
"GLMN",0.542776735459662,0.433020637898687,0.283302063789869,0.381988742964353,-0.352532833020638,-0.480487804878049,-0.621763602251407,-0.539399624765478,-0.00844277673545966,0.605065666041276
"GLOD4",0.4046904315197,0.171482176360225,0.324765478424015,0.54953095684803,-0.486679174484052,-0.38686679174484,-0.537523452157598,-0.146153846153846,0.253095684803002,0.3093808630394
"GLS",0.323639774859287,0.245028142589118,0.475234521575985,0.679737335834897,-0.442213883677298,-0.473733583489681,-0.610131332082552,-0.306754221388368,0.247467166979362,0.260975609756098
"GLUD1",-0.417073170731707,-0.438461538461538,0.105065666041276,0.0459662288930582,-0.379174484052533,0.123639774859287,0.0816135084427767,0.0908067542213884,0.34015009380863,0.0923076923076923
"GLUL",0.127767354596623,0.50750469043152,-0.099437148217636,-0.122701688555347,0.413508442776735,-0.0619136960600375,0.175984990619137,-0.0789868667917448,-0.521013133208255,-0.211069418386492
"GM2A",-0.434333958724203,-0.0810506566604128,0.421013133208255,-0.0902439024390244,0.14765478424015,-0.181801125703565,0.518949343339587,0.446529080675422,-0.40281425891182,-0.526641651031895
"GMPR",-0.404315196998124,-0.20844277673546,-0.560037523452158,-0.762664165103189,0.603564727954972,0.696622889305816,0.606378986866792,0.126454033771107,-0.264915572232645,-0.323452157598499
"GNA12",-0.464727954971857,-0.165290806754221,-0.0378986866791745,-0.526078799249531,0.472045028142589,0.219136960600375,0.750844277673546,0.390994371482176,-0.430018761726079,-0.585741088180113
"GNAI1",0.185553470919325,0.193621013133208,0.580863039399625,0.760600375234521,-0.422701688555347,-0.505065666041276,-0.55797373358349,0.109943714821764,0.219512195121951,-0.141838649155722
"GNAI2",-0.645215759849906,-0.311819887429643,-0.404878048780488,-0.763227016885553,0.468480300187617,0.507692307692308,0.911444652908067,0.373733583489681,-0.364165103189493,-0.317073170731707
"GNAI3",0.306003752345216,0.155909943714822,0.631894934333959,0.893996247654784,-0.590431519699812,-0.609756097560975,-0.692870544090056,0.0208255159474672,0.377673545966229,0.025328330206379
"GNAO1",-0.290056285178236,-0.371482176360225,-0.510506566604128,-0.573733583489681,0.384240150093809,0.481050656660413,0.507317073170732,0.140525328330206,-0.0596622889305816,-0.0818011257035647
"GNAS",-0.0545966228893058,-0.120637898686679,-0.703001876172608,-0.513883677298311,0.638461538461538,0.715947467166979,0.373921200750469,0.20656660412758,0.0476547842401501,-0.422889305816135
"GNB1",-0.073545966228893,-0.0202626641651032,-0.451594746716698,-0.515759849906191,0.298311444652908,0.436022514071294,0.289493433395872,-0.000187617260787992,-0.220075046904315,0.113133208255159
"GNB2",-0.461538461538462,-0.126641651031895,-0.144652908067542,-0.622326454033771,0.661538461538461,0.2953095684803,0.830769230769231,0.431707317073171,-0.5046904315197,-0.670356472795497
"GNB3",-0.348968105065666,0.0195121951219512,-0.219324577861163,-0.596435272045028,0.701500938086304,0.323639774859287,0.732645403377111,0.217073170731707,-0.527767354596623,-0.557598499061914
"GNE",-0.207129455909944,-0.0885553470919324,-0.637148217636022,-0.735084427767354,0.432082551594747,0.518761726078799,0.500375234521576,0.0075046904315197,-0.346341463414634,0.075797373358349
"GNG11",-0.0450281425891182,-0.221951219512195,0.63639774859287,0.728142589118199,-0.675984990619137,-0.450281425891182,-0.388367729831144,0.34953095684803,0.45328330206379,-0.131332082551595
"GNL3",0.353846153846154,0.116322701688555,0.533208255159475,0.779549718574109,-0.690806754221388,-0.617260787992495,-0.69249530956848,-0.18686679174484,0.38686679174484,0.321951219512195
"GNPAT",0.106191369606004,-0.182926829268293,-0.278799249530957,0.0864915572232645,-0.356848030018762,0.186491557223264,-0.257786116322702,-0.211444652908068,0.458724202626642,0.499812382739212
"GNS",-0.0266416510318949,0.25046904315197,-0.418574108818011,-0.547279549718574,0.722326454033771,0.266791744840525,0.500187617260788,0.025703564727955,-0.500375234521576,-0.285178236397749
"GOLGA1",0.376360225140713,0.28686679174484,-0.19155722326454,0.149718574108818,-0.221951219512195,-0.00525328330206379,-0.397560975609756,-0.509756097560976,0.0803001876172608,0.659099437148218
"GOLGA2",-0.347279549718574,-0.324577861163227,-0.579737335834897,-0.649718574108818,0.487992495309568,0.578048780487805,0.475797373358349,0.235834896810507,-0.0951219512195122,-0.203377110694184
"GOLGB1",-0.606378986866792,-0.245028142589118,0.258161350844278,-0.212382739212007,0.142213883677298,0.0225140712945591,0.484240150093809,0.323827392120075,-0.216885553470919,-0.437523452157598
"GORASP1",-0.335647279549719,-0.35984990619137,-0.548780487804878,-0.331707317073171,0.321575984990619,0.671294559099437,0.30750469043152,0.510694183864915,0.228330206378987,-0.461913696060037
